Dim1	Dim2	id	tsne	cancer
-1.06119515639247	-6.82844023757603	TCGA-E7-A97P-01A-11R-A38B-07	indegree	TCGA-BLCA
-3.73439286237671	32.9109501374597	TCGA-XF-AAN1-01A-31R-A42T-07	indegree	TCGA-BLCA
9.04511735663957	5.16505512071184	TCGA-DK-A3IQ-01A-31R-A32Y-07	indegree	TCGA-BLCA
7.20241623401634	5.51455341339307	TCGA-FD-A6TB-01A-12R-A33J-07	indegree	TCGA-BLCA
4.21650445778957	8.3460077412326	TCGA-XF-A9T4-01A-11R-A39I-07	indegree	TCGA-BLCA
-8.90662749736562	29.0028184604809	TCGA-CU-A0YR-01A-12R-A10U-07	indegree	TCGA-BLCA
-4.47405585423718	31.5545740421665	TCGA-CF-A27C-01A-11R-A16R-07	indegree	TCGA-BLCA
-10.0239563016377	32.1205034502038	TCGA-XF-A9SZ-01A-11R-A39I-07	indegree	TCGA-BLCA
-4.30142110562075	29.9656520020669	TCGA-G2-A3VY-01A-11R-A22U-07	indegree	TCGA-BLCA
4.33166951165069	8.45141937479766	TCGA-ZF-AA56-01A-31R-A39I-07	indegree	TCGA-BLCA
-4.60474415817607	5.86698935085586	TCGA-CF-A9FL-01A-11R-A38B-07	indegree	TCGA-BLCA
-12.2358210387737	19.5270515814919	TCGA-BT-A20V-01A-11R-A14Y-07	indegree	TCGA-BLCA
-3.30471987233827	32.8901078435277	TCGA-S5-AA26-01A-11R-A38B-07	indegree	TCGA-BLCA
-7.00078792800556	0.662851714582851	TCGA-H4-A2HO-01A-11R-A180-07	indegree	TCGA-BLCA
-10.0148098215322	26.4050392024453	TCGA-DK-AA6S-01A-21R-A39I-07	indegree	TCGA-BLCA
-7.12220321995714	29.9650974343717	TCGA-C4-A0F6-01A-11R-A10U-07	indegree	TCGA-BLCA
-7.50618809013159	34.1852375423911	TCGA-UY-A9PE-01A-11R-A38B-07	indegree	TCGA-BLCA
-3.47403737499086	33.9653939159079	TCGA-DK-A6B0-01A-11R-A31N-07	indegree	TCGA-BLCA
-3.69262481212826	32.9851120455699	TCGA-BT-A20P-01A-11R-A14Y-07	indegree	TCGA-BLCA
-7.17051558832696	29.6823444417155	TCGA-FT-A3EE-01A-11R-A206-07	indegree	TCGA-BLCA
-5.91913425914946	34.633845717603	TCGA-CF-A47T-01A-11R-A23W-07	indegree	TCGA-BLCA
-6.84059402992893	28.4451053401055	TCGA-XF-AAMG-01A-11R-A42T-07	indegree	TCGA-BLCA
-5.59690004556396	31.0185151454352	TCGA-4Z-AA80-01A-11R-A39I-07	indegree	TCGA-BLCA
7.47543309650503	5.36211961093663	TCGA-FD-A6TA-01A-12R-A33J-07	indegree	TCGA-BLCA
-21.7027828110657	-35.7420804998935	TCGA-BL-A0C8-01B-04R-A277-07	indegree	TCGA-BLCA
-4.65306455994202	33.3042174420126	TCGA-ZF-A9R0-01A-11R-A38B-07	indegree	TCGA-BLCA
-8.46705359087621	17.0180173663409	TCGA-ZF-A9RN-01A-11R-A42T-07	indegree	TCGA-BLCA
-3.58202502106942	32.1874189570439	TCGA-4Z-AA83-01A-11R-A39I-07	indegree	TCGA-BLCA
3.3333572144936	10.997534530462	TCGA-DK-A1A3-01A-11R-A13Y-07	indegree	TCGA-BLCA
-7.90425873615853	32.9248834971963	TCGA-DK-AA71-01A-31R-A39I-07	indegree	TCGA-BLCA
-9.90434612803626	31.0030779062412	TCGA-FD-A3NA-01A-11R-A21D-07	indegree	TCGA-BLCA
-3.94845417050009	33.1358728589508	TCGA-FJ-A3Z9-01A-11R-A26T-07	indegree	TCGA-BLCA
-6.5124342985276	29.1065519413232	TCGA-4Z-AA7R-01A-11R-A39I-07	indegree	TCGA-BLCA
-26.645777421767	21.7755104474187	TCGA-ZF-AA4W-01A-12R-A38B-07	indegree	TCGA-BLCA
8.00820337011088	5.59169073450968	TCGA-GC-A3OO-01A-11R-A22U-07	indegree	TCGA-BLCA
-3.64211862758734	33.046434985459	TCGA-E7-A7DU-01A-11R-A32O-07	indegree	TCGA-BLCA
-16.1557270474348	12.2828448998675	TCGA-DK-A1AE-01A-11R-A13Y-07	indegree	TCGA-BLCA
-19.7869907602133	9.93047377037569	TCGA-BT-A0YX-01A-11R-A10U-07	indegree	TCGA-BLCA
-4.8542425119798	30.5006274118771	TCGA-GV-A3JW-01A-11R-A20F-07	indegree	TCGA-BLCA
-13.8977282148421	-2.35683216589093	TCGA-DK-A1AD-01A-11R-A13Y-07	indegree	TCGA-BLCA
-3.91903025948992	18.3103964025655	TCGA-G2-A2EL-01A-12R-A18C-07	indegree	TCGA-BLCA
1.1687984721962	-0.398536212933201	TCGA-C4-A0EZ-01A-21R-A24X-07	indegree	TCGA-BLCA
-18.8948356987826	22.5452833098455	TCGA-FD-A3N5-01A-11R-A21D-07	indegree	TCGA-BLCA
-7.43606030318935	28.3203340233505	TCGA-FD-A3SJ-01A-12R-A22U-07	indegree	TCGA-BLCA
-6.801426023953	28.8058822615805	TCGA-4Z-AA84-01A-11R-A39I-07	indegree	TCGA-BLCA
-4.67092687206705	29.7044069755055	TCGA-H4-A2HQ-01A-11R-A180-07	indegree	TCGA-BLCA
-9.81621905144842	30.1758793005207	TCGA-K4-A54R-01A-11R-A26T-07	indegree	TCGA-BLCA
-6.38894533693746	15.7075436595426	TCGA-DK-A2I2-01A-11R-A180-07	indegree	TCGA-BLCA
-6.52302810386408	33.7779783072643	TCGA-GV-A6ZA-01A-12R-A33J-07	indegree	TCGA-BLCA
-6.36591663734847	34.6105698046619	TCGA-KQ-A41R-01A-21R-A352-07	indegree	TCGA-BLCA
-11.1048981367144	27.9211234583652	TCGA-ZF-AA52-01A-12R-A39I-07	indegree	TCGA-BLCA
7.96246187965292	5.83419107787793	TCGA-FD-A3SL-01A-21R-A22U-07	indegree	TCGA-BLCA
-3.53714983902208	33.7859125184609	TCGA-CF-A47S-01A-11R-A23W-07	indegree	TCGA-BLCA
-3.41910183100949	33.9499781100562	TCGA-E7-A678-01A-11R-A30C-07	indegree	TCGA-BLCA
-14.5288675535094	27.9363195679931	TCGA-XF-A9SM-01A-11R-A42T-07	indegree	TCGA-BLCA
-10.8808069279876	-8.38650368141927	TCGA-C4-A0F1-01A-11R-A034-07	indegree	TCGA-BLCA
-5.82970119576113	34.8378608833284	TCGA-E5-A4U1-01A-11R-A31N-07	indegree	TCGA-BLCA
-6.00666406414187	33.2106209544025	TCGA-E7-A5KE-01A-11R-A28M-07	indegree	TCGA-BLCA
-18.5278885366773	23.1861062698535	TCGA-FD-A3B4-01A-12R-A206-07	indegree	TCGA-BLCA
-10.1770250055152	31.0495400244743	TCGA-FD-A62P-01A-32R-A30C-07	indegree	TCGA-BLCA
