class	entropy	silhouette	k	cancer	ID
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7482-01A-11R-2027-07
2	0.0104070356677505	0.972384389221048	k_4	LGG	TCGA-CS-5393-01A-01R-1470-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-A7T8-01A-21R-A34R-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-HT-7884-01B-11R-2403-07
2	0.0245121664041155	0.970771482226579	k_4	LGG	TCGA-CS-4944-01A-01R-1470-07
1	0	0.99290285100176	k_4	LGG	TCGA-DU-A6S6-01A-21R-A32Q-07
4	0.0604291763488352	0.980353639070267	k_4	LGG	TCGA-P5-A5ET-01A-11R-A27Q-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-8113-01A-11R-2404-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-6399-01A-12R-1708-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-6401-01A-11R-1708-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-FG-5965-01B-11R-1896-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-A5RC-01A-11R-A28M-07
1	0	0.99290285100176	k_4	LGG	TCGA-S9-A7IQ-01A-21R-A34F-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-CS-6670-01A-11R-1896-07
2	0.0735095176108578	0.962641079521727	k_4	LGG	TCGA-DH-5142-01A-01R-1470-07
2	0.0869585584611087	0.958820724372958	k_4	LGG	TCGA-S9-A6U9-01A-11R-A32Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-P5-A736-01A-11R-A32Q-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-TM-A84T-01A-11R-A36H-07
4	0.0500410377188942	0.981911548772382	k_4	LGG	TCGA-QH-A65R-01A-21R-A31N-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-HT-A619-01A-11R-A29R-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-S9-A6TX-01A-21R-A32Q-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7858-01A-11R-2403-07
2	0.0264575401724238	0.973913493077743	k_4	LGG	TCGA-DU-6395-01A-13R-1708-07
2	0.0491431261212814	0.972465284406214	k_4	LGG	TCGA-FG-A4MY-01A-11R-A26U-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-TM-A84Q-01A-11R-A36H-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-FG-8191-01A-11R-2256-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DB-A75M-01A-11R-A32Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-7882-01A-11R-2403-07
4	0.0707202712709103	0.978522242074618	k_4	LGG	TCGA-DU-A7TI-01A-11R-A33Z-07
3	0	0.982148308637773	k_4	LGG	TCGA-CS-6188-01A-11R-1896-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-DU-6400-01A-12R-1708-07
3	0.0300862210160043	0.97672283935426	k_4	LGG	TCGA-P5-A5F6-01A-11R-A28M-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-WY-A85B-01A-11R-A36H-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7880-01A-11R-2403-07
1	0.00570387886873057	0.992179658364684	k_4	LGG	TCGA-F6-A8O4-01A-11R-A36H-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DH-5140-01A-01R-1470-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7470-01A-12R-2090-07
2	0.159726982904723	0.920402864619162	k_4	LGG	TCGA-DB-A4X9-01A-11R-A26U-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-TQ-A7RG-01A-11R-A33Z-07
2	0.425490735942084	0.635811289306692	k_4	LGG	TCGA-P5-A731-01A-11R-A32Q-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-E1-A7YS-01A-11R-A34F-07
3	0	0.982148308637773	k_4	LGG	TCGA-S9-A6TV-01A-12R-A34R-07
3	0	0.982148308637773	k_4	LGG	TCGA-P5-A5F1-01A-11R-A28M-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-S9-A6TY-01A-12R-A32Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-VM-A8CD-01A-11R-A36H-07
1	0.0393088543501386	0.985474133930508	k_4	LGG	TCGA-CS-5397-01A-01R-1896-07
2	0.0591750057041375	0.966007544420178	k_4	LGG	TCGA-DH-A66B-01A-11R-A29R-07
1	0	0.99290285100176	k_4	LGG	TCGA-W9-A837-01A-11R-A36H-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-S9-A6TS-01A-12R-A33Z-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-P5-A780-01A-12R-A32Q-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-VM-A8CB-01A-11R-A36H-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-S9-A7R8-01A-11R-A34R-07
2	0	0.97287735719053	k_4	LGG	TCGA-HT-7602-01A-21R-2090-07
2	0.0264575401724238	0.973913493077743	k_4	LGG	TCGA-CS-4938-01B-11R-1896-07
3	0.490726947516827	0.270578378033294	k_4	LGG	TCGA-DU-A5TP-01A-11R-A28M-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7693-01A-11R-2256-07
2	0.0591750057041375	0.966007544420178	k_4	LGG	TCGA-FN-7833-01A-11R-2090-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DU-5853-01A-11R-1896-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7604-01A-11R-2090-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-A5R7-01A-11R-A28M-07
1	0	0.99290285100176	k_4	LGG	TCGA-DU-A7TG-01A-21R-A34R-07
1	0	0.99290285100176	k_4	LGG	TCGA-HW-7495-01A-11R-2027-07
1	0	0.99290285100176	k_4	LGG	TCGA-DU-8162-01A-21R-2256-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-7301-01A-11R-2090-07
3	0	0.982148308637773	k_4	LGG	TCGA-E1-A7YL-01A-11R-A34F-07
2	0.040483112122937	0.973626085334947	k_4	LGG	TCGA-P5-A72W-01A-11R-A32Q-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-HT-A5R5-01A-11R-A28M-07
2	0.0591750057041375	0.966007544420178	k_4	LGG	TCGA-DB-A64S-01A-11R-A29R-07
3	0	0.982148308637773	k_4	LGG	TCGA-E1-A7YJ-01A-11R-A34F-07
3	0	0.982148308637773	k_4	LGG	TCGA-FG-A60L-01A-12R-A31N-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-8558-01A-21R-2404-07
2	0.0468889549238858	0.96744185603714	k_4	LGG	TCGA-HT-A618-01A-11R-A29R-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-CS-6668-01A-11R-1896-07
2	0.0591750057041375	0.966007544420178	k_4	LGG	TCGA-RY-A83Z-01A-11R-A36H-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7695-01A-11R-2256-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-CS-6667-01A-12R-2027-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-7857-01A-11R-2403-07
4	0.0300862210160043	0.983710237748639	k_4	LGG	TCGA-S9-A6WE-01A-12R-A33Z-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-S9-A6U1-01A-21R-A33Z-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-A5RA-01A-11R-A28M-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-S9-A6WO-01A-21R-A34F-07
2	0.0591750057041375	0.966007544420178	k_4	LGG	TCGA-DU-A5TU-01A-11R-A28M-07
3	0	0.982148308637773	k_4	LGG	TCGA-FG-6692-01A-11R-1896-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-CS-5396-01A-02R-1470-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-TQ-A7RK-01A-11R-A33Z-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DU-5871-01A-12R-1708-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-A4DS-01A-11R-A26U-07
2	0.0650294230895484	0.967121853538741	k_4	LGG	TCGA-FG-A6IZ-01A-11R-A31N-07
4	0.0500410377188942	0.981911548772382	k_4	LGG	TCGA-TM-A7CA-01A-21R-A33Z-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DU-6392-01A-11R-1708-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-DU-7018-01A-11R-2027-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-7299-01A-21R-2027-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-7860-01A-11R-2403-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-QH-A6X9-01A-12R-A32Q-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-DB-A4XE-01A-11R-A27Q-07
1	0	0.99290285100176	k_4	LGG	TCGA-DB-A64W-01A-11R-A29R-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7472-01A-11R-2027-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DH-A669-01A-12R-A31N-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7606-01A-11R-2090-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-E1-A7Z6-01A-11R-A34R-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-8161-01A-11R-2256-07
2	0.0583840133431463	0.969221645273721	k_4	LGG	TCGA-E1-A7YI-01A-11R-A34F-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-S9-A7QW-01A-11R-A34F-07
1	0	0.99290285100176	k_4	LGG	TCGA-E1-A7YY-01A-11R-A34R-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-S9-A6WQ-01A-12R-A34F-07
2	0.0264575401724238	0.973913493077743	k_4	LGG	TCGA-VM-A8C8-01A-11R-A36H-07
4	0.063067573805097	0.978812291921029	k_4	LGG	TCGA-DU-7008-01A-11R-2027-07
2	0.15770954446904	0.929960885920319	k_4	LGG	TCGA-HT-8011-01A-11R-2403-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-TQ-A7RQ-01A-11R-A33Z-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-S9-A6TZ-01A-21R-A32Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-S9-A89Z-01A-11R-A36H-07
1	0.0321570757410424	0.987320999292177	k_4	LGG	TCGA-P5-A5EY-01A-11R-A27Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-8158-01A-11R-2256-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-P5-A5EW-01A-11R-A27Q-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DH-A7UV-01A-12R-A34F-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-CS-5390-01A-02R-1470-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-HT-8111-01A-11R-2404-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-VM-A8CH-01A-12R-A36H-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DU-5855-01A-11R-1708-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-CS-4943-01A-01R-1470-07
1	0.0403965679479556	0.983609515716594	k_4	LGG	TCGA-DU-A6S3-01A-12R-A32Q-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-CS-6666-01A-11R-1896-07
3	0	0.982148308637773	k_4	LGG	TCGA-KT-A7W1-01A-11R-A34F-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DU-A5TS-01A-11R-A28M-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-E1-5304-01A-01R-1470-07
2	0	0.97287735719053	k_4	LGG	TCGA-DH-A7UT-01A-12R-A34F-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-S9-A7IY-01A-11R-A34F-07
3	0	0.982148308637773	k_4	LGG	TCGA-S9-A6WN-01A-12R-A33Z-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-TQ-A7RS-01A-12R-A33Z-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-P5-A733-01A-11R-A32Q-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DB-A64X-01A-11R-A29R-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-8104-01A-11R-2404-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-DU-8164-01A-11R-2256-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7676-01A-11R-2403-07
2	0.0300862210160043	0.973808010643899	k_4	LGG	TCGA-DB-A75K-01A-11R-A32Q-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-E1-5302-01A-01R-1470-07
2	0.0618733262370736	0.966643233636064	k_4	LGG	TCGA-QH-A65S-01A-11R-A29R-07
2	0	0.97287735719053	k_4	LGG	TCGA-HT-8114-01A-11R-2404-07
3	0	0.982148308637773	k_4	LGG	TCGA-HW-A5KK-01A-11R-A27Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-FG-A6J3-01A-11R-A31N-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-WY-A85E-01A-11R-A36H-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-P5-A5EZ-01A-11R-A27Q-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-TM-A84H-01A-11R-A36H-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-TQ-A7RN-01A-11R-A33Z-07
1	0.0483253901095815	0.984585589712421	k_4	LGG	TCGA-HT-A4DV-01A-11R-A26U-07
2	0.0264575401724238	0.973913493077743	k_4	LGG	TCGA-WY-A85A-01A-21R-A36H-07
3	0	0.982148308637773	k_4	LGG	TCGA-VW-A8FI-01A-11R-A36H-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-5847-01A-11R-1708-07
1	0.0393088543501386	0.985474133930508	k_4	LGG	TCGA-DB-A75P-01A-11R-A32Q-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-DU-5870-01A-11R-1708-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7611-01A-11R-2403-07
1	0.0104070356677505	0.991303377847687	k_4	LGG	TCGA-DB-5279-01A-03R-2347-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-QH-A6CW-01A-11R-A32Q-07
2	0	0.97287735719053	k_4	LGG	TCGA-HT-7689-01A-11R-2256-07
4	0.0300862210160043	0.983710237748639	k_4	LGG	TCGA-QH-A65Z-01A-11R-A29R-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-FG-8187-01A-11R-2256-07
3	0	0.982148308637773	k_4	LGG	TCGA-S9-A6UA-01A-12R-A33Z-07
3	0	0.982148308637773	k_4	LGG	TCGA-S9-A6WM-01A-12R-A33Z-07
3	0.494842609444464	0.292026815822764	k_4	LGG	TCGA-FG-A70Z-01A-12R-A33Z-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-HT-7875-01A-11R-2403-07
2	0.0264575401724238	0.973913493077743	k_4	LGG	TCGA-P5-A735-01A-11R-A32Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-TM-A7C3-01A-11R-A32Q-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-P5-A77W-01A-11R-A32Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-P5-A5EX-01A-12R-A28M-07
3	0	0.982148308637773	k_4	LGG	TCGA-E1-A7YK-01A-11R-A34F-07
2	0.0104070356677505	0.972384389221048	k_4	LGG	TCGA-DH-5143-01A-01R-1470-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-HT-7468-01A-11R-2027-07
1	0	0.99290285100176	k_4	LGG	TCGA-DH-A66G-01A-21R-A31N-07
2	0.0735842408420699	0.961184931557391	k_4	LGG	TCGA-HT-7854-01A-11R-2256-07
2	0.0104070356677505	0.972384389221048	k_4	LGG	TCGA-FG-7636-01A-11R-2090-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-QH-A6X4-01A-51R-A32Q-07
1	0.0204337364100575	0.989904926256223	k_4	LGG	TCGA-HT-8564-01A-11R-2404-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-VV-A86M-01A-11R-A36H-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-A7TD-01A-12R-A34F-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-S9-A7QZ-01A-12R-A34R-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-HW-7486-01A-11R-2027-07
2	0.0104070356677505	0.972384389221048	k_4	LGG	TCGA-DU-7298-01A-11R-2027-07
4	0.0300862210160043	0.983710237748639	k_4	LGG	TCGA-S9-A7J3-01A-21R-A34R-07
2	0.0621238096640203	0.965362317752835	k_4	LGG	TCGA-E1-5303-01A-01R-1470-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-DU-A6S8-01A-12R-A32Q-07
1	0	0.99290285100176	k_4	LGG	TCGA-RY-A847-01A-11R-A36H-07
2	0.0104070356677505	0.972409936497232	k_4	LGG	TCGA-FG-A6J1-01A-11R-A31N-07
4	0.0707202712709103	0.978522242074618	k_4	LGG	TCGA-TQ-A7RV-01A-21R-A34F-07
3	0	0.982148308637773	k_4	LGG	TCGA-WY-A858-01A-11R-A36H-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7475-01A-11R-2027-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-A6S7-01A-21R-A32Q-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-DU-6394-01A-11R-1708-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7881-01A-11R-2403-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-DH-A66F-01A-11R-A29R-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-A5TR-01A-11R-A28M-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-7014-01A-11R-2027-07
3	0	0.982148308637773	k_4	LGG	TCGA-QH-A6CV-01A-11R-A31N-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-DU-5874-01A-11R-1708-07
2	0.425665413275402	0.629065571277515	k_4	LGG	TCGA-DH-5141-01A-01R-1470-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7609-01A-11R-2090-07
1	0	0.99290285100176	k_4	LGG	TCGA-TM-A7C4-01A-11R-A32Q-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-P5-A781-01A-11R-A32Q-07
2	0.0227073461668971	0.973812434891162	k_4	LGG	TCGA-TQ-A7RF-01A-11R-A33Z-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-HT-7687-01A-11R-2256-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-HT-7480-01A-11R-2090-07
1	0	0.99290285100176	k_4	LGG	TCGA-DU-7302-01A-11R-2090-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-A5TT-01A-11R-A28M-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7694-01A-11R-2256-07
4	0.499998557303997	-0.0258219006428478	k_4	LGG	TCGA-TM-A84S-01A-11R-A36H-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-RY-A840-01A-11R-A36H-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DU-6408-01A-11R-1708-07
1	0	0.99290285100176	k_4	LGG	TCGA-DB-5270-01A-02R-1470-07
3	0	0.982148308637773	k_4	LGG	TCGA-E1-A7YQ-01A-11R-A34R-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-8015-01B-11R-A28M-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-FG-A87N-01A-11R-A36H-07
1	0.00570387886873057	0.992127468753169	k_4	LGG	TCGA-P5-A77X-01A-11R-A32Q-07
4	0.0411765230968934	0.981322316552433	k_4	LGG	TCGA-F6-A8O3-01A-11R-A36H-07
4	0.0370441918436482	0.983209477641506	k_4	LGG	TCGA-R8-A73M-01A-11R-A32Q-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-HT-7483-01A-11R-2027-07
3	0	0.982148308637773	k_4	LGG	TCGA-QH-A6CS-01A-11R-A31N-07
2	0.0357850301519518	0.96881464844786	k_4	LGG	TCGA-HT-7478-01A-11R-2027-07
2	0.0591750057041375	0.966007544420178	k_4	LGG	TCGA-QH-A6CU-01A-11R-A31N-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-DU-6410-01A-11R-1896-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-A61B-01A-11R-A29R-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-QH-A65V-01A-11R-A29R-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-VW-A7QS-01A-12R-A33Z-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-HT-7677-01A-11R-2256-07
2	0	0.97287735719053	k_4	LGG	TCGA-DU-8163-01A-11R-2256-07
3	0	0.982148308637773	k_4	LGG	TCGA-S9-A6U0-01A-12R-A32Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-A74O-01A-11R-A32Q-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DU-6403-01A-11R-1708-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-S9-A6UB-01A-21R-A33Z-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-S9-A7J0-01A-11R-A34F-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-7680-01A-11R-2256-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7605-01A-11R-2090-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DU-7011-01A-11R-2027-07
4	0.0816727715917012	0.975185406333466	k_4	LGG	TCGA-DB-A75L-01A-11R-A32Q-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-TM-A84O-01A-11R-A36H-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7855-01A-11R-2403-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-DU-7009-01A-11R-2027-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-DB-A64Q-01A-11R-A29R-07
3	0.00570387886873057	0.981006649401238	k_4	LGG	TCGA-FG-A4MW-01A-11R-A26U-07
2	0.0468889549238858	0.967647288166421	k_4	LGG	TCGA-TM-A84F-01A-11R-A36H-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-5852-01A-11R-1708-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-RY-A83Y-01A-11R-A36H-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-7015-01A-11R-2027-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7607-01A-11R-2090-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DB-5280-01A-01R-1470-07
2	0.0789842734998317	0.961142019362102	k_4	LGG	TCGA-HT-7473-01A-11R-2027-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-TQ-A7RI-01A-11R-A33Z-07
3	0.0336107723791534	0.973737954818658	k_4	LGG	TCGA-DB-A64O-01A-11R-A29R-07
4	0.269571369788835	0.902099453079073	k_4	LGG	TCGA-FG-A711-01A-21R-A33Z-07
3	0	0.982148308637773	k_4	LGG	TCGA-FG-A87Q-01A-11R-A36H-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-P5-A5EV-01A-11R-A27Q-07
1	0	0.99290285100176	k_4	LGG	TCGA-QH-A6CY-01A-11R-A32Q-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-R8-A6YH-01A-21R-A32Q-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-TQ-A7RJ-01A-11R-A33Z-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-TQ-A7RW-01A-11R-A33Z-07
2	0.460959469274578	0.493904366412354	k_4	LGG	TCGA-CS-6290-01A-11R-1708-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-DB-A64V-01A-11R-A29R-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-HT-7616-01A-11R-2256-07
2	0	0.97287735719053	k_4	LGG	TCGA-HT-7479-01A-11R-2027-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-6405-01A-11R-1708-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-S9-A6TU-01A-12R-A32Q-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-TM-A84G-01A-11R-A36H-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7856-01A-11R-2403-07
1	0	0.99290285100176	k_4	LGG	TCGA-HW-7493-01A-11R-2027-07
1	0	0.99290285100176	k_4	LGG	TCGA-HW-7489-01A-11R-2027-07
2	0.0618733262370736	0.966643233636064	k_4	LGG	TCGA-WY-A85D-01A-11R-A36H-07
3	0	0.982148308637773	k_4	LGG	TCGA-DU-7006-01A-11R-2027-07
2	0	0.97287735719053	k_4	LGG	TCGA-S9-A6U8-01A-21R-A33Z-07
1	0	0.99290285100176	k_4	LGG	TCGA-DU-7309-01A-11R-2090-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-DH-5144-01A-01R-1470-07
4	0.0300862210160043	0.983710237748639	k_4	LGG	TCGA-QH-A86X-01A-11R-A36H-07
1	0	0.99290285100176	k_4	LGG	TCGA-QH-A6CZ-01A-11R-A32Q-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-A61A-01A-11R-A29R-07
3	0	0.982148308637773	k_4	LGG	TCGA-HT-A74H-01A-11R-A32Q-07
3	0	0.982148308637773	k_4	LGG	TCGA-S9-A7R7-01A-11R-A34R-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-E1-5318-01A-01R-1470-07
3	0	0.982148308637773	k_4	LGG	TCGA-VM-A8CF-01A-11R-A36H-07
4	0.0336107723791534	0.983894938712296	k_4	LGG	TCGA-S9-A7J2-01A-11R-A34F-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-HT-7485-01A-11R-2027-07
2	0.0591750057041375	0.966007544420178	k_4	LGG	TCGA-HT-8013-01A-11R-2403-07
2	0.473749005882542	0.466738846222637	k_4	LGG	TCGA-VM-A8CA-01A-11R-A36H-07
4	0.0591750057041375	0.975251290933314	k_4	LGG	TCGA-DB-A4XG-01A-11R-A27Q-07
4	0.0561803550496884	0.980977263678879	k_4	LGG	TCGA-E1-5305-01A-01R-1896-07
1	0	0.99290285100176	k_4	LGG	TCGA-HT-7688-01A-11R-2256-07
2	0.0227073461668971	0.97380722121676	k_4	LGG	TCGA-DU-A76O-01A-11R-A32Q-07
2	0.00570387886873057	0.972595345815526	k_4	LGG	TCGA-HT-7690-01A-11R-2256-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-6407-01A-13R-1708-07
3	0	0.982148308637773	k_4	LGG	TCGA-P5-A72U-01A-31R-A32Q-07
2	0.0336107723791534	0.974017782949032	k_4	LGG	TCGA-DU-A5TW-01A-11R-A28M-07
